t_s,dt_s,series_id,u_dac_1,u_dac_2,u_dac_3,u_dac_4,u_dac_5,u_dac_6,u_dac_7,u_dac_8,u_dac_9,u_dac_10,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,y_S11_plus1,y_S12_plus1,y_S21_plus1,y_S22_plus1,y_S31_plus1,y_S32_plus1
48.59411,0.092035,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7865,40.957,49.9945,50.0,49.9863,49.984,49.7891,40.9684,49.9951,50.0,49.987,49.9844
48.690072,0.095962,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7891,40.9684,49.9951,50.0,49.987,49.9844,49.7913,40.9655,49.9951,50.0,49.9857,49.984
48.782075,0.092002,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7913,40.9655,49.9951,50.0,49.9857,49.984,49.793,40.9622,49.9951,50.0,49.9883,49.9834
48.874123,0.092048,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.793,40.9622,49.9951,50.0,49.9883,49.9834,49.8438,40.9697,49.9954,50.0,49.9977,49.9834
48.970087,0.095964,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8438,40.9697,49.9954,50.0,49.9977,49.9834,50.0,40.9782,49.9948,50.0,50.0,49.984
49.062103,0.092017,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9782,49.9948,50.0,50.0,49.984,50.0,40.9756,49.9948,50.0,50.0,49.985
49.154164,0.09206,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9756,49.9948,50.0,50.0,49.985,50.0,40.9837,49.9948,50.0,50.0,49.9847
49.250102,0.095938,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9837,49.9948,50.0,50.0,49.9847,49.7923,40.9674,49.9954,50.0,49.9867,49.9854
49.34213,0.092028,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7923,40.9674,49.9954,50.0,49.9867,49.9854,49.7887,40.9593,49.9951,50.0,49.9863,49.9834
49.438105,0.095976,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7887,40.9593,49.9951,50.0,49.9863,49.9834,49.7897,40.9613,49.9951,50.0,49.986,49.9834
49.530105,0.091999,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7897,40.9613,49.9951,50.0,49.986,49.9834,49.7891,40.9593,49.9954,50.0,49.986,49.9837
49.622163,0.092058,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7891,40.9593,49.9954,50.0,49.986,49.9837,49.7865,40.9596,49.9951,50.0,49.9873,49.9837
49.718121,0.095958,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7865,40.9596,49.9951,50.0,49.9873,49.9837,49.79,40.959,49.9948,50.0,49.9863,49.9821
49.810146,0.092025,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79,40.959,49.9948,50.0,49.9863,49.9821,49.7933,40.9629,49.9951,50.0,49.9857,49.9844
49.902172,0.092026,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7933,40.9629,49.9951,50.0,49.9857,49.9844,49.7907,40.9665,49.9948,50.0,49.9873,49.9847
49.998133,0.095961,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7907,40.9665,49.9948,50.0,49.9873,49.9847,49.8203,40.9759,49.9951,50.0,49.9935,49.9827
50.090233,0.0921,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8203,40.9759,49.9951,50.0,49.9935,49.9827,50.0,40.974,49.9948,50.0,50.0,49.985
50.18218,0.091947,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.974,49.9948,50.0,50.0,49.985,50.0,40.988,49.9951,50.0,50.0,49.985
50.278142,0.095961,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.988,49.9951,50.0,50.0,49.985,50.0,40.9814,49.9954,50.0,50.0,49.985
50.370183,0.092042,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9814,49.9954,50.0,50.0,49.985,49.7884,40.9622,49.9951,50.0,49.986,49.9831
50.462258,0.092075,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7884,40.9622,49.9951,50.0,49.986,49.9831,49.7904,40.9648,49.9951,50.0,49.986,49.984
50.558179,0.095921,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7904,40.9648,49.9951,50.0,49.986,49.984,49.8242,40.9681,49.9948,50.0,49.9945,49.985
50.650249,0.09207,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8242,40.9681,49.9948,50.0,49.9945,49.985,50.0,40.9814,49.9948,50.0,50.0,49.985
50.746175,0.095926,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9814,49.9948,50.0,50.0,49.985,50.0,40.9837,49.9951,50.0,50.0,49.9834
50.838199,0.092023,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9837,49.9951,50.0,50.0,49.9834,50.0,40.9893,49.9945,50.0,50.0,49.9844
50.930221,0.092023,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9893,49.9945,50.0,50.0,49.9844,50.0,40.9876,49.9951,50.0,50.0,49.9844
51.026197,0.095976,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9876,49.9951,50.0,50.0,49.9844,50.0,40.9811,49.9954,50.0,50.0,49.984
51.118214,0.092017,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9811,49.9954,50.0,50.0,49.984,50.0,40.9798,49.9951,50.0,50.0,49.9847
51.210257,0.092043,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9798,49.9951,50.0,50.0,49.9847,49.7884,40.9587,49.9951,50.0,49.988,49.9847
51.306233,0.095976,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7884,40.9587,49.9951,50.0,49.988,49.9847,49.7923,40.9655,49.9948,50.0,49.987,49.9844
51.398214,0.091981,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7923,40.9655,49.9948,50.0,49.987,49.9844,49.792,40.9639,49.9948,50.0,49.9876,49.984
51.490268,0.092053,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.792,40.9639,49.9948,50.0,49.9876,49.984,49.7926,40.9652,49.9948,50.0,49.9863,49.9837
51.586222,0.095954,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7926,40.9652,49.9948,50.0,49.9863,49.9837,49.7816,40.9645,49.9958,50.0,49.9857,49.9837
51.678259,0.092037,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7816,40.9645,49.9958,50.0,49.9857,49.9837,49.7913,40.9681,49.9954,50.0,49.985,49.9847
51.774227,0.095968,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7913,40.9681,49.9954,50.0,49.985,49.9847,49.7891,40.9655,49.9951,49.9997,49.9867,49.9847
51.866272,0.092045,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7891,40.9655,49.9951,49.9997,49.9867,49.9847,49.791,40.9652,49.9948,50.0,49.9863,49.9854
51.958308,0.092037,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.791,40.9652,49.9948,50.0,49.9863,49.9854,49.8298,40.9704,49.9954,50.0,49.9951,49.984
52.054252,0.095943,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8298,40.9704,49.9954,50.0,49.9951,49.984,50.0,40.9827,49.9951,50.0,50.0,49.985
52.146289,0.092037,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9827,49.9951,50.0,50.0,49.985,50.0,40.9779,49.9948,50.0,50.0,49.9837
52.238322,0.092034,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9779,49.9948,50.0,50.0,49.9837,50.0,40.9775,49.9951,50.0,50.0,49.9837
52.334298,0.095976,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9775,49.9951,50.0,50.0,49.9837,50.0,40.985,49.9948,50.0,50.0,49.9854
52.426318,0.09202,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.985,49.9948,50.0,50.0,49.9854,50.0,40.986,49.9951,50.0,50.0,49.9847
52.51833,0.092012,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.986,49.9951,50.0,50.0,49.9847,50.0,40.9801,49.9951,50.0,50.0,49.9847
52.61431,0.095981,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9801,49.9951,50.0,50.0,49.9847,50.0,40.987,49.9954,50.0,50.0,49.985
52.706338,0.092028,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.987,49.9954,50.0,50.0,49.985,50.0,40.9857,49.9951,50.0,50.0,49.9847
52.802297,0.095958,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9857,49.9951,50.0,50.0,49.9847,50.0,40.9798,49.9948,50.0,50.0,49.9834
52.894315,0.092018,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9798,49.9948,50.0,50.0,49.9834,49.7907,40.9684,49.9954,50.0,49.9867,49.9844
52.986353,0.092039,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7907,40.9684,49.9954,50.0,49.9867,49.9844,49.79,40.9616,49.9951,50.0,49.986,49.9837
53.08231,0.095957,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79,40.9616,49.9951,50.0,49.986,49.9837,49.7874,40.9749,49.9948,50.0,49.9863,49.9834
53.174343,0.092033,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7874,40.9749,49.9948,50.0,49.9863,49.9834,49.7907,40.957,49.9951,49.9997,49.9854,49.9847
53.266373,0.09203,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7907,40.957,49.9951,49.9997,49.9854,49.9847,49.7839,40.9681,49.9951,50.0,49.9863,49.9844
53.362345,0.095972,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7839,40.9681,49.9951,50.0,49.9863,49.9844,49.8151,40.9681,49.9958,50.0,49.9902,49.9854
53.454355,0.092009,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8151,40.9681,49.9958,50.0,49.9902,49.9854,50.0,40.9785,49.9945,50.0,50.0,49.9844
53.546387,0.092032,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9785,49.9945,50.0,50.0,49.9844,50.0,40.9827,49.9951,50.0,50.0,49.9844
53.642354,0.095967,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9827,49.9951,50.0,50.0,49.9844,50.0,40.9863,49.9951,50.0,50.0,49.9847
53.734382,0.092029,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9863,49.9951,50.0,50.0,49.9847,50.0,40.9821,49.9954,50.0,50.0,49.9847
53.830353,0.095971,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9821,49.9954,50.0,50.0,49.9847,50.0,40.9854,49.9951,50.0,50.0,49.9837
53.922365,0.092012,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9854,49.9951,50.0,50.0,49.9837,50.0,40.9759,49.9954,50.0,50.0,49.9844
54.01441,0.092044,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9759,49.9954,50.0,50.0,49.9844,49.7884,40.9603,49.9954,50.0,49.986,49.9834
54.110366,0.095957,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7884,40.9603,49.9954,50.0,49.986,49.9834,49.7878,40.9574,49.9951,50.0,49.986,49.9844
54.202399,0.092033,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7878,40.9574,49.9951,50.0,49.986,49.9844,49.7917,40.9645,49.9948,50.0,49.9867,49.9847
54.294422,0.092022,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7917,40.9645,49.9948,50.0,49.9867,49.9847,49.7946,40.9678,49.9951,50.0,49.986,49.984
54.390383,0.095961,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7946,40.9678,49.9951,50.0,49.986,49.984,49.791,40.9707,49.9945,50.0,49.9867,49.984
54.482402,0.09202,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.791,40.9707,49.9945,50.0,49.9867,49.984,49.7926,40.971,49.9948,50.0,49.987,49.9831
54.574443,0.092041,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7926,40.971,49.9948,50.0,49.987,49.9831,49.7913,40.9684,49.9951,50.0,49.9857,49.984
54.670405,0.095962,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7913,40.9684,49.9951,50.0,49.9857,49.984,49.7926,40.9684,49.9951,50.0,49.986,49.9834
54.762425,0.09202,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7926,40.9684,49.9951,50.0,49.986,49.9834,49.8229,40.9648,49.9948,50.0,49.9935,49.9827
54.854475,0.09205,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8229,40.9648,49.9948,50.0,49.9935,49.9827,50.0,40.987,49.9954,50.0,50.0,49.9847
54.950424,0.095948,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.987,49.9954,50.0,50.0,49.9847,50.0,40.9844,49.9951,50.0,50.0,49.985
55.042465,0.092042,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9844,49.9951,50.0,50.0,49.985,50.0,40.9805,49.9951,50.0,50.0,49.9844
55.138478,0.096012,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9805,49.9951,50.0,50.0,49.9844,49.7858,40.9701,49.9954,50.0,49.986,49.984
55.230448,0.09197,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7858,40.9701,49.9954,50.0,49.986,49.984,49.7881,40.9557,49.9951,50.0,49.9857,49.9834
55.322495,0.092047,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7881,40.9557,49.9951,50.0,49.9857,49.9834,49.8281,40.9694,49.9954,50.0,49.9961,49.9837
55.418441,0.095946,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8281,40.9694,49.9954,50.0,49.9961,49.9837,50.0,40.9756,49.9954,50.0,50.0,49.985
55.510446,0.092005,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9756,49.9954,50.0,50.0,49.985,50.0,40.9717,49.9951,50.0,50.0,49.985
55.602488,0.092042,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9717,49.9951,50.0,50.0,49.985,50.0,40.9818,49.9951,50.0,50.0,49.9844
55.698441,0.095952,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9818,49.9951,50.0,50.0,49.9844,49.7939,40.9684,49.9954,50.0,49.987,49.9837
55.790481,0.092041,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7939,40.9684,49.9954,50.0,49.987,49.9837,49.7926,40.9723,49.9951,50.0,49.9873,49.9837
55.882492,0.092011,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7926,40.9723,49.9951,50.0,49.9873,49.9837,49.7878,40.9632,49.9948,50.0,49.9854,49.984
55.978469,0.095976,idlog_20251101_201633_LS1_c1ch3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7878,40.9632,49.9948,50.0,49.9854,49.984,49.7907,40.9548,49.9951,50.0,49.9863,49.9844
0.095932,0.0,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1117,36.6924,49.818,48.3597,46.6507,29.0186,49.1094,36.6846,49.8187,48.3512,46.6374,29.0192
0.187712,0.09178,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1094,36.6846,49.8187,48.3512,46.6374,29.0192,49.1182,36.68,49.8102,48.3672,46.6442,29.0293
0.283664,0.095952,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1182,36.68,49.8102,48.3672,46.6442,29.0293,49.1172,36.6901,49.8135,48.362,46.6523,29.0247
0.375695,0.092031,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1172,36.6901,49.8135,48.362,46.6523,29.0247,49.109,36.68,49.819,48.3509,46.6683,29.0475
0.467708,0.092013,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.109,36.68,49.819,48.3509,46.6683,29.0475,50.0,40.9632,49.9951,50.0,50.0,49.985
0.563685,0.095977,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9632,49.9951,50.0,50.0,49.985,50.0,40.974,49.9951,50.0,50.0,49.985
0.65578,0.092095,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.974,49.9951,50.0,50.0,49.985,50.0,40.9714,49.9954,50.0,50.0,49.9844
0.747745,0.091965,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9714,49.9954,50.0,50.0,49.9844,50.0,40.9678,49.9951,50.0,50.0,49.9844
0.843716,0.095971,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9678,49.9951,50.0,50.0,49.9844,50.0,40.9697,49.9951,50.0,50.0,49.9847
0.935721,0.092005,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9697,49.9951,50.0,50.0,49.9847,50.0,40.9704,49.9951,50.0,50.0,49.9837
1.027763,0.092042,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9704,49.9951,50.0,50.0,49.9837,49.1048,36.5885,49.8109,48.3467,46.6162,28.988
1.123728,0.095965,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1048,36.5885,49.8109,48.3467,46.6162,28.988,49.109,36.6393,49.8096,48.3506,46.6048,29.0036
1.215741,0.092012,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.109,36.6393,49.8096,48.3506,46.6048,29.0036,49.109,36.6888,49.8086,48.3483,46.6312,29.0049
1.311747,0.096007,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.109,36.6888,49.8086,48.3483,46.6312,29.0049,49.1068,36.6768,49.8193,48.3607,46.6315,29.0215
1.403731,0.091983,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1068,36.6768,49.8193,48.3607,46.6315,29.0215,49.109,36.693,49.8128,48.3438,46.6406,29.0368
1.495764,0.092034,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.109,36.693,49.8128,48.3438,46.6406,29.0368,49.1149,36.7096,49.8122,48.3564,46.6387,29.0303
1.591736,0.095972,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1149,36.7096,49.8122,48.3564,46.6387,29.0303,49.1055,36.6908,49.8109,48.3672,46.6663,29.0277
1.683748,0.092011,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1055,36.6908,49.8109,48.3672,46.6663,29.0277,49.1182,36.6595,49.8167,48.3708,46.6497,29.0189
1.775799,0.092051,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1182,36.6595,49.8167,48.3708,46.6497,29.0189,49.1185,36.6527,49.8092,48.3551,46.668,29.0518
1.871741,0.095942,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1185,36.6527,49.8092,48.3551,46.668,29.0518,50.0,40.9665,49.9951,50.0,50.0,49.9847
1.963769,0.092028,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9665,49.9951,50.0,50.0,49.9847,50.0,40.9671,49.9951,50.0,50.0,49.9847
2.055804,0.092035,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9671,49.9951,50.0,50.0,49.9847,50.0,40.9505,49.9951,50.0,50.0,49.9844
2.151779,0.095975,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9505,49.9951,50.0,50.0,49.9844,49.1136,36.6351,49.8037,48.3532,46.6094,29.0059
2.243816,0.092037,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1136,36.6351,49.8037,48.3532,46.6094,29.0059,49.1156,36.6807,49.8132,48.3551,46.6416,29.0192
2.335895,0.09208,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1156,36.6807,49.8132,48.3551,46.6416,29.0192,49.1113,36.6862,49.8232,48.3714,46.6364,29.0208
2.431826,0.095931,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1113,36.6862,49.8232,48.3714,46.6364,29.0208,49.11,36.6908,49.8122,48.3636,46.6527,29.0273
2.523849,0.092022,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,36.6908,49.8122,48.3636,46.6527,29.0273,49.1211,36.6702,49.8184,48.3607,46.6465,29.0231
2.619802,0.095954,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1211,36.6702,49.8184,48.3607,46.6465,29.0231,49.11,36.7054,49.819,48.3574,46.6777,29.0492
2.711841,0.092038,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,36.7054,49.819,48.3574,46.6777,29.0492,50.0,40.974,49.9954,50.0,50.0,49.9844
