# timestamp: 20251101_201347
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF2
# light_col: 2
# light_channel: 5
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
84,7.944111,0.092008,0,-1,97.3816,120.5315,87.854,90.5695,88.9382,108.2269,48.9342,17.5752,49.8291,48.5345,48.5231,38.6846,0
85,8.036186,0.092075,0,-1,97.3774,120.5291,87.8532,90.5664,88.9203,108.1801,48.93,17.5612,49.8294,48.5309,48.5221,38.7038,0
86,8.132135,0.095949,0,-1,88.5852,109.1402,85.8155,86.6586,85.7064,89.316,50.0,37.0736,50.0,49.9476,50.0,49.9274,0
87,8.224158,0.092023,0,-1,88.5926,109.1427,85.8118,86.6603,85.7092,89.3096,50.0,37.0618,49.9997,49.9502,50.0,49.9274,0
88,8.320101,0.095943,0,-1,88.5889,109.1486,85.812,86.6536,85.7045,89.3129,50.0,37.0534,49.9997,49.9463,50.0,49.9277,0
89,8.412118,0.092016,0,-1,88.5825,109.1478,85.8135,86.6595,85.7067,89.3091,50.0,37.0755,50.0,49.9479,50.0,49.9264,0
90,8.504155,0.092037,200,1,88.5882,109.1464,85.8147,86.6588,85.7001,89.314,50.0,37.0684,50.0,49.9466,50.0,49.9268,0
91,8.600114,0.095959,200,1,88.589,109.1589,85.8223,86.675,85.7372,89.9492,50.0,37.0459,50.0,49.9463,50.0,49.9232,0
92,8.692145,0.092031,200,1,97.4723,120.6598,87.8722,90.6075,88.9677,108.3096,48.9258,17.4121,49.8229,48.5016,48.5023,38.6071,0
93,8.7842,0.092055,0,-1,97.4389,120.6277,87.8668,90.6002,88.952,108.2817,48.9258,17.3783,49.8236,48.5091,48.5179,38.6117,0
94,8.88016,0.09596,0,-1,97.4179,120.609,87.8556,90.5888,88.9344,108.2196,48.9225,17.4762,49.8255,48.5091,48.5088,38.6882,0
