# timestamp: 20251101_201209
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LS1
# light_col: 1
# light_channel: 3
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
102,9.627609,0.095986,200,1,88.5869,109.1867,85.8051,86.6485,85.6807,89.286,50.0,37.0186,50.0,49.9473,50.0,49.9284,0
103,9.719612,0.092003,200,1,88.5805,109.1862,85.802,86.6488,85.6814,89.286,50.0,37.0345,50.0,49.9463,50.0,49.9329,0
104,9.811645,0.092033,200,1,93.4983,110.6231,86.4627,86.9958,86.8303,89.8872,49.3503,36.3252,49.9997,49.946,49.7842,49.9245,0
105,9.907646,0.096001,0,-1,93.4928,110.6133,86.4681,86.9975,86.832,89.8826,49.3499,36.3363,50.0,49.9456,49.7897,49.9274,0
106,9.999655,0.092009,0,-1,93.2238,110.5316,86.4319,86.977,86.7665,89.8436,49.3988,36.4202,49.9997,49.9453,49.8275,49.9245,0
107,10.091701,0.092045,0,-1,88.581,109.179,85.8006,86.6424,85.6709,89.2681,50.0,36.9928,50.0,49.9495,50.0,49.929,0
108,10.187652,0.095951,200,1,88.5769,109.1788,85.8002,86.6398,85.6735,89.2687,50.0,37.0228,50.0,49.9453,50.0,49.9307,0
109,10.279719,0.092067,200,1,88.5832,109.1761,85.8048,86.646,85.6861,89.2753,50.0,37.0228,50.0,49.9466,50.0,49.9352,0
110,10.37566,0.095941,200,1,93.4904,110.5864,86.4635,86.9911,86.8225,89.8678,49.3506,36.3867,49.9997,49.9466,49.79,49.9264,0
111,10.467685,0.092026,200,1,93.4859,110.5874,86.4617,86.9897,86.8257,89.8714,49.3561,36.3942,49.9993,49.9466,49.7858,49.9264,0
112,10.559706,0.092021,200,1,93.4835,110.589,86.4669,86.9928,86.8251,89.8728,49.348,36.39,49.9993,49.9443,49.7904,49.9281,0
113,10.655682,0.095975,200,1,93.4796,110.5826,86.4612,86.9877,86.8205,89.865,49.3503,36.3542,49.9997,49.946,49.7871,49.9307,0
114,10.74772,0.092038,200,1,93.48,110.579,86.4619,86.9866,86.8201,89.8647,49.3529,36.4118,49.9997,49.9447,49.7956,49.9268,0
115,10.839727,0.092007,200,1,93.4733,110.5773,86.463,86.9892,86.8251,89.8681,49.3639,36.4076,50.0,49.9486,49.7878,49.929,0
116,10.935683,0.095956,200,1,93.4732,110.5917,86.4666,86.9899,86.8191,89.8664,49.3571,36.3564,49.9987,49.946,49.7897,49.9268,0
117,11.027712,0.092029,200,1,93.4691,110.5848,86.4639,86.9867,86.8239,89.8707,49.3483,36.4294,49.9993,49.946,49.7923,49.9251,0
118,11.119741,0.092029,200,1,93.4721,110.5853,86.4668,86.9849,86.819,89.8588,49.3522,36.387,49.9993,49.946,49.7913,49.9271,0
119,11.215737,0.095997,200,1,93.4843,110.5887,86.4637,86.9867,86.8207,89.8635,49.3506,36.3949,49.999,49.9469,49.7871,49.9248,0
# selected_signal: mu
# selected_sector: S11
# selected_peak_corr: 118.451656
# selected_lag_s: 0.184085
