# timestamp: 20251101_201435
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS11
# light_col: 1
# light_channel: 1
# duration_s: 20.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
39,3.739714,0.091994,200,1,99.0383,104.0053,88.4419,86.242,87.1797,89.6526,48.6003,40.7061,49.9131,50.0,50.0,49.9762,0
40,3.83177,0.092056,200,1,99.0547,104.0574,88.446,86.2401,87.1789,89.6546,48.6077,40.6592,49.9167,50.0,50.0,49.9746,0
41,3.927726,0.095956,200,1,99.0335,104.0275,88.4357,86.2408,87.1775,89.6507,48.5957,40.6878,49.9098,50.0,50.0,49.9792,0
42,4.01975,0.092024,200,1,99.0065,103.9757,88.4384,86.2389,87.1768,89.6486,48.5869,40.7321,49.9118,50.0,50.0,49.9775,0
43,4.111808,0.092058,200,1,99.0241,104.009,88.4458,86.242,87.1768,89.6509,48.6094,40.6966,49.9134,50.0,50.0,49.9772,0
44,4.207741,0.095934,200,1,99.0549,104.0487,88.4411,86.2429,87.181,89.6566,48.6042,40.6582,49.9095,50.0,50.0,49.9769,0
45,4.299769,0.092028,0,-1,99.0399,104.0187,88.4355,86.2382,87.1802,89.659,48.5895,40.7093,49.9115,50.0,50.0,49.974,0
46,4.391776,0.092007,0,-1,98.9897,103.9702,88.4158,86.2353,87.1545,89.6287,48.5999,40.7301,49.9124,49.9997,50.0,49.9766,0
47,4.487748,0.095972,0,-1,86.9141,101.1542,85.173,85.7105,85.2076,87.2816,50.0,40.9684,50.0,50.0,50.0,49.9827,0
48,4.579789,0.09204,0,-1,86.9351,101.2026,85.1785,85.7145,85.2155,87.2853,50.0,40.931,50.0,50.0,50.0,49.9844,0
49,4.671856,0.092067,0,-1,86.9445,101.1751,85.1786,85.7097,85.2144,87.288,50.0,40.9642,50.0,50.0,50.0,49.9837,0
50,4.767778,0.095923,0,-1,86.9242,101.144,85.1786,85.7049,85.2179,87.2863,50.0,40.9883,50.0,50.0,50.0,49.9837,0
51,4.859826,0.092048,200,1,86.9146,101.1626,85.1772,85.7112,85.2131,87.2877,50.0,40.9701,50.0,50.0,50.0,49.9837,0
52,4.955774,0.095948,200,1,86.9329,101.2225,85.1934,85.7155,85.2434,87.313,50.0,40.9408,50.0,50.0,50.0,49.9847,0
53,5.0478,0.092027,200,1,99.0571,104.0591,88.4436,86.2412,87.1792,89.6593,48.583,40.6986,49.9059,50.0,50.0,49.9762,0
54,5.139843,0.092043,0,-1,99.0489,104.0276,88.4445,86.2442,87.1845,89.6604,48.5986,40.7018,49.9128,50.0,50.0,49.9775,0
55,5.235805,0.095962,0,-1,99.0058,104.0431,88.426,86.2399,87.1539,89.6337,48.6152,40.6921,49.9111,50.0,50.0,49.9788,0
56,5.327833,0.092028,0,-1,86.9178,101.2191,85.1757,85.7177,85.2153,87.2905,50.0,40.9339,50.0,50.0,50.0,49.984,0
57,5.419873,0.092041,200,1,86.9242,101.1767,85.1765,85.712,85.2218,87.2941,50.0,40.9635,50.0,50.0,50.0,49.984,0
58,5.515835,0.095962,200,1,86.9452,101.1576,85.1998,85.7174,85.2447,87.3134,50.0,40.9801,50.0,50.0,50.0,49.985,0
59,5.607848,0.092013,200,1,99.0343,104.0258,88.4452,86.2436,87.1793,89.6587,48.6048,40.6755,49.9082,50.0,50.0,49.9766,0
60,5.699895,0.092047,0,-1,99.0342,104.0573,88.4363,86.2477,87.1764,89.6587,48.599,40.6823,49.9085,50.0,50.0,49.9753,0
61,5.795891,0.095996,0,-1,99.0066,104.0322,88.4208,86.2391,87.157,89.6303,48.5833,40.707,49.9124,49.9997,50.0,49.9759,0
62,5.887872,0.09198,0,-1,86.9337,101.1593,85.1804,85.7197,85.219,87.2897,50.0,40.9756,50.0,50.0,50.0,49.9844,0
63,5.983844,0.095972,200,1,86.9403,101.1816,85.1777,85.7114,85.2139,87.287,50.0,40.9648,50.0,50.0,50.0,49.9834,0
64,6.075894,0.09205,200,1,86.9243,101.1964,85.1871,85.7128,85.236,87.3134,50.0,40.9437,50.0,50.0,50.0,49.984,0
65,6.167902,0.092008,200,1,99.0229,104.0439,88.4338,86.2433,87.1801,89.6569,48.5833,40.6901,49.9105,49.9997,50.0,49.9759,0
66,6.263851,0.095948,0,-1,99.0272,104.0213,88.4451,86.2466,87.1808,89.6584,48.6038,40.6966,49.9105,50.0,50.0,49.9753,0
67,6.355896,0.092045,0,-1,99.0394,104.0268,88.433,86.2391,87.1605,89.6325,48.6094,40.6868,49.9141,50.0,50.0,49.9772,0
68,6.447897,0.092001,0,-1,86.9319,101.2002,85.1787,85.7165,85.2129,87.2941,50.0,40.9417,50.0,50.0,50.0,49.9837,0
69,6.543876,0.095979,0,-1,86.9124,101.1901,85.1756,85.7113,85.2113,87.2832,50.0,40.9518,50.0,50.0,50.0,49.9831,0
70,6.635894,0.092018,0,-1,86.9065,101.1691,85.177,85.7144,85.215,87.2805,50.0,40.9674,50.0,50.0,50.0,49.9834,0
71,6.72791,0.092016,0,-1,86.9304,101.1651,85.1773,85.714,85.2148,87.2806,50.0,40.9779,50.0,50.0,50.0,49.9831,0
72,6.823879,0.09597,0,-1,86.9431,101.1844,85.1823,85.7127,85.2145,87.2878,50.0,40.9508,50.0,50.0,50.0,49.9837,0
73,6.915892,0.092013,0,-1,86.9241,101.183,85.1741,85.7097,85.2142,87.2859,50.0,40.9489,50.0,50.0,50.0,49.984,0
74,7.01188,0.095988,0,-1,86.9151,101.1565,85.1778,85.7134,85.2115,87.281,50.0,40.9626,50.0,50.0,50.0,49.9854,0
75,7.103882,0.092002,200,1,86.9151,101.1508,85.1777,85.7158,85.2163,87.2855,50.0,40.971,50.0,50.0,50.0,49.984,0
76,7.195951,0.092069,200,1,86.9386,101.1742,85.1963,85.7153,85.243,87.315,50.0,40.9541,50.0,50.0,50.0,49.984,0
77,7.291911,0.09596,200,1,99.0581,104.0353,88.4448,86.2445,87.1786,89.6549,48.5977,40.6921,49.9108,50.0,50.0,49.9753,0
78,7.383921,0.09201,200,1,99.0148,104.012,88.4386,86.2414,87.1758,89.6489,48.6061,40.6934,49.9121,50.0,50.0,49.9775,0
79,7.47597,0.092049,200,1,99.0193,103.9979,88.4359,86.2384,87.1756,89.6549,48.6143,40.7044,49.9089,50.0,50.0,49.9788,0
80,7.571915,0.095945,200,1,99.0376,104.0193,88.438,86.2446,87.1835,89.6569,48.5892,40.6901,49.9102,50.0,50.0,49.9746,0
81,7.663936,0.092021,0,-1,99.0578,104.0384,88.4433,86.2439,87.1818,89.6556,48.5941,40.6673,49.9082,50.0,50.0,49.9759,0
82,7.75597,0.092034,0,-1,99.0129,104.0064,88.4253,86.2379,87.159,89.6247,48.6068,40.6963,49.9111,50.0,50.0,49.9759,0
83,7.851929,0.095959,0,-1,86.909,101.1368,85.1786,85.7094,85.2125,87.2822,50.0,40.9762,50.0,50.0,50.0,49.9847,0
84,7.943956,0.092027,200,1,86.9093,101.1628,85.1766,85.7093,85.2165,87.2879,50.0,40.9515,50.0,50.0,50.0,49.9831,0
85,8.036038,0.092082,200,1,86.9377,101.1905,85.1938,85.7153,85.2361,87.309,50.0,40.9388,50.0,50.0,50.0,49.9837,0
86,8.131953,0.095915,200,1,99.0438,104.014,88.4501,86.2434,87.1856,89.6622,48.6149,40.6953,49.9105,50.0,50.0,49.9775,0
87,8.223981,0.092028,200,1,99.0191,103.9919,88.434,86.2409,87.1798,89.652,48.6006,40.7249,49.9147,50.0,50.0,49.9782,0
88,8.319943,0.095963,200,1,99.0221,104.0147,88.4333,86.2426,87.182,89.6536,48.5889,40.6953,49.9082,50.0,50.0,49.9717,0
89,8.411974,0.09203,200,1,99.0382,104.0489,88.4376,86.244,87.1755,89.6495,48.6003,40.6683,49.9115,50.0,50.0,49.9782,0
90,8.503998,0.092025,200,1,99.0432,104.0229,88.4467,86.2412,87.1801,89.6518,48.609,40.693,49.9082,50.0,50.0,49.9769,0
91,8.599965,0.095967,200,1,99.0335,103.9952,88.4397,86.2414,87.1842,89.6544,48.6029,40.7191,49.9121,50.0,50.0,49.9762,0
92,8.691991,0.092026,200,1,99.024,104.0249,88.4309,86.24,87.1779,89.6563,48.5853,40.6966,49.9121,50.0,50.0,49.9756,0
93,8.784032,0.092041,0,-1,99.0237,104.0582,88.4373,86.2438,87.1788,89.6579,48.596,40.6595,49.9089,50.0,50.0,49.9753,0
94,8.87997,0.095938,0,-1,99.0012,104.0243,88.4205,86.2369,87.1565,89.6288,48.6097,40.7002,49.9102,50.0,50.0,49.9766,0
95,8.972003,0.092033,0,-1,86.9376,101.1456,85.1813,85.7125,85.2189,87.2843,50.0,40.9889,50.0,50.0,50.0,49.9847,0
96,9.064036,0.092033,0,-1,86.9208,101.1774,85.1739,85.7162,85.2192,87.2913,50.0,40.9512,50.0,50.0,50.0,49.9844,0
97,9.160005,0.09597,0,-1,86.9107,101.2074,85.1722,85.7092,85.2126,87.2847,50.0,40.9297,50.0,50.0,50.0,49.985,0
98,9.25204,0.092034,0,-1,86.912,101.1739,85.1792,85.7077,85.2148,87.2798,50.0,40.9632,50.0,50.0,50.0,49.985,0
99,9.348005,0.095966,200,1,86.9328,101.1394,85.1819,85.7143,85.2201,87.2844,50.0,40.9827,50.0,50.0,50.0,49.9831,0
100,9.44003,0.092025,200,1,86.9376,101.1809,85.1937,85.717,85.2369,87.307,50.0,40.9521,50.0,50.0,50.0,49.985,0
101,9.532061,0.092031,200,1,99.0267,104.055,88.4372,86.2427,87.1755,89.6466,48.6045,40.6501,49.9115,50.0,50.0,49.9736,0
102,9.62802,0.095959,200,1,99.0111,104.0142,88.4385,86.2354,87.1775,89.6553,48.609,40.7025,49.9095,50.0,50.0,49.9759,0
103,9.720036,0.092016,200,1,99.0219,103.9803,88.4353,86.2412,87.1772,89.6515,48.5911,40.7386,49.9118,50.0,50.0,49.9782,0
104,9.812073,0.092037,200,1,99.0415,104.0218,88.443,86.2421,87.1795,89.6557,48.5947,40.7106,49.9141,50.0,50.0,49.9769,0
105,9.908039,0.095966,200,1,99.0354,104.0568,88.44,86.2381,87.1851,89.6534,48.6104,40.6702,49.9121,50.0,50.0,49.9766,0
106,10.000049,0.09201,200,1,99.0093,104.0091,88.4386,86.2433,87.1773,89.6507,48.6071,40.7015,49.9147,50.0,50.0,49.9782,0
107,10.092087,0.092038,200,1,99.0049,103.9845,88.4293,86.2406,87.1827,89.6476,48.6022,40.7285,49.9118,50.0,50.0,49.9766,0
108,10.188045,0.095958,0,-1,99.0363,104.0397,88.4364,86.241,87.1839,89.6555,48.5954,40.6924,49.9118,50.0,50.0,49.9746,0
109,10.280078,0.092033,0,-1,99.0396,104.0737,88.428,86.2415,87.1654,89.6344,48.5983,40.6553,49.9134,50.0,50.0,49.9756,0
110,10.376052,0.095974,0,-1,86.9188,101.1869,85.1764,85.7176,85.2181,87.2932,50.0,40.9541,50.0,50.0,50.0,49.985,0
111,10.468065,0.092013,200,1,86.9149,101.1609,85.1792,85.7178,85.2159,87.2826,50.0,40.9889,50.0,50.0,50.0,49.9837,0
112,10.560101,0.092036,200,1,86.922,101.2077,85.1935,85.7192,85.2449,87.3115,50.0,40.9401,50.0,50.0,50.0,49.984,0
113,10.656068,0.095968,200,1,99.0421,104.0809,88.4433,86.2458,87.1828,89.6588,48.6074,40.668,49.9102,50.0,50.0,49.9766,0
114,10.748083,0.092015,0,-1,99.0425,104.0345,88.4454,86.247,87.1847,89.6597,48.5885,40.7135,49.9105,50.0,50.0,49.9753,0
115,10.840122,0.092039,0,-1,99.003,104.0092,88.4187,86.2394,87.1591,89.6314,48.5986,40.7259,49.9173,50.0,50.0,49.9762,0
116,10.936081,0.095959,0,-1,86.914,101.2099,85.1809,85.715,85.2162,87.2855,50.0,40.9326,50.0,50.0,50.0,49.984,0
117,11.028129,0.092047,0,-1,86.9289,101.2253,85.1764,85.7096,85.2185,87.2918,50.0,40.9206,50.0,50.0,50.0,49.9844,0
118,11.120136,0.092007,0,-1,86.9377,101.1804,85.1831,85.7122,85.2262,87.2916,50.0,40.9626,50.0,50.0,50.0,49.9827,0
119,11.216111,0.095975,0,-1,86.923,101.1587,85.1826,85.7094,85.2208,87.2841,50.0,40.9701,50.0,50.0,50.0,49.984,0
120,11.30814,0.092029,200,1,86.9159,101.2071,85.176,85.7112,85.2178,87.2841,50.0,40.9258,50.0,50.0,50.0,49.9837,0
121,11.400225,0.092085,200,1,86.9235,101.2247,85.1902,85.7135,85.2425,87.3145,50.0,40.9189,50.0,50.0,50.0,49.984,0
122,11.496121,0.095895,200,1,99.0301,104.0344,88.4382,86.2465,87.182,89.6571,48.5938,40.7152,49.9108,50.0,50.0,49.9766,0
123,11.588154,0.092034,200,1,99.0422,104.0237,88.4413,86.2435,87.1838,89.6577,48.6087,40.7204,49.9128,50.0,50.0,49.9753,0
124,11.684111,0.095957,200,1,99.0285,104.0637,88.4439,86.2446,87.1808,89.6571,48.6012,40.6761,49.9131,50.0,50.0,49.9769,0
125,11.776136,0.092024,200,1,99.0226,104.0801,88.4395,86.2463,87.1793,89.6559,48.6139,40.651,49.9095,50.0,50.0,49.9753,0
126,11.868174,0.092038,200,1,99.0266,104.0441,88.4382,86.2474,87.18,89.655,48.5863,40.7012,49.9082,50.0,50.0,49.9766,0
127,11.964112,0.095938,200,1,99.0335,104.0387,88.441,86.2435,87.1853,89.6642,48.5996,40.7064,49.9144,50.0,50.0,49.9772,0
128,12.056129,0.092018,200,1,99.0364,104.0801,88.4436,86.2469,87.1775,89.6621,48.6064,40.667,49.9092,50.0,50.0,49.9766,0
129,12.148161,0.092031,200,1,99.0301,104.0909,88.4388,86.2448,87.1798,89.6612,48.6012,40.6634,49.9102,50.0,50.0,49.9769,0
130,12.244126,0.095965,200,1,99.019,104.0618,88.4342,86.2436,87.1838,89.6608,48.5954,40.6956,49.9118,50.0,50.0,49.9753,0
131,12.336145,0.09202,200,1,99.0219,104.0469,88.4385,86.2439,87.179,89.6577,48.6188,40.7087,49.9105,50.0,50.0,49.9753,0
132,12.428178,0.092033,200,1,99.0467,104.0844,88.4463,86.2508,87.1795,89.6594,48.6068,40.6582,49.9069,50.0,50.0,49.9775,0
133,12.524145,0.095967,200,1,99.039,104.0865,88.441,86.2457,87.1858,89.6655,48.6019,40.6563,49.9059,50.0,50.0,49.9749,0
134,12.616175,0.09203,200,1,99.0156,104.0498,88.4307,86.2378,87.18,89.663,48.5879,40.6852,49.9105,49.9997,50.0,49.9743,0
135,12.712144,0.095969,200,1,99.0091,104.0293,88.4384,86.2456,87.1787,89.6639,48.6188,40.6999,49.9128,50.0,50.0,49.9772,0
136,12.804153,0.092009,200,1,99.0338,104.0549,88.4427,86.2466,87.1824,89.6607,48.6051,40.6696,49.9131,50.0,50.0,49.9756,0
137,12.896196,0.092043,200,1,99.0515,104.0639,88.4386,86.2451,87.1848,89.6589,48.5895,40.679,49.9115,50.0,50.0,49.9753,0
138,12.992166,0.095969,200,1,99.0183,104.0309,88.4372,86.2413,87.1811,89.6554,48.5863,40.7018,49.9115,50.0,50.0,49.9769,0
139,13.084188,0.092022,200,1,99.0035,104.0073,88.4383,86.2415,87.1788,89.6545,48.6107,40.7051,49.9147,50.0,50.0,49.9753,0
140,13.176212,0.092024,200,1,99.0189,104.0273,88.4426,86.2407,87.1763,89.655,48.6175,40.6846,49.9089,50.0,50.0,49.9756,0
141,13.272172,0.09596,200,1,99.0468,104.037,88.4345,86.2445,87.1853,89.666,48.5898,40.6816,49.9118,50.0,50.0,49.9775,0
142,13.364202,0.09203,200,1,99.033,104.0149,88.4331,86.2387,87.1831,89.6617,48.5983,40.6973,49.9092,50.0,50.0,49.9766,0
143,13.456223,0.092021,200,1,99.0029,104.0037,88.4382,86.2392,87.1823,89.6542,48.6117,40.6989,49.9118,50.0,50.0,49.9769,0
144,13.552189,0.095966,200,1,99.013,104.0149,88.433,86.2381,87.1819,89.6622,48.6071,40.6803,49.9043,50.0,50.0,49.9756,0
145,13.644215,0.092027,200,1,99.0385,104.0356,88.4343,86.2407,87.1826,89.6636,48.5866,40.6833,49.9108,50.0,50.0,49.9772,0
146,13.740213,0.095998,200,1,99.0459,104.0194,88.4402,86.2436,87.1861,89.6689,48.6019,40.6982,49.9128,50.0,50.0,49.9775,0
147,13.83222,0.092007,200,1,99.0141,104.0069,88.4405,86.247,87.1774,89.6688,48.6087,40.709,49.9115,50.0,50.0,49.9775,0
148,13.924244,0.092024,200,1,99.0106,104.0279,88.4321,86.2407,87.1804,89.6734,48.6113,40.6745,49.9076,50.0,50.0,49.9759,0
149,14.020222,0.095978,200,1,99.0247,104.0449,88.4308,86.2423,87.1818,89.6779,48.5951,40.6976,49.9131,50.0,50.0,49.9753,0
150,14.112225,0.092003,200,1,99.04,104.0424,88.4404,86.2432,87.1871,89.6778,48.599,40.6872,49.916,50.0,50.0,49.9769,0
151,14.204263,0.092038,200,1,99.0378,104.0332,88.4375,86.2398,87.1847,89.675,48.6149,40.6888,49.9095,50.0,50.0,49.9772,0
152,14.300228,0.095965,200,1,99.0139,104.0328,88.4347,86.2438,87.1866,89.6719,48.6025,40.6979,49.9082,50.0,50.0,49.9762,0
153,14.392245,0.092017,200,1,99.0202,104.0491,88.4332,86.2436,87.1824,89.6756,48.5859,40.6888,49.9121,50.0,50.0,49.9769,0
154,14.48428,0.092035,200,1,99.0232,104.0513,88.438,86.2411,87.1858,89.6807,48.6048,40.6924,49.9105,50.0,50.0,49.9759,0
155,14.580248,0.095968,200,1,99.0396,104.029,88.4466,86.2424,87.1877,89.6867,48.6113,40.6934,49.9137,50.0,50.0,49.9792,0
156,14.672263,0.092015,200,1,99.0427,104.0414,88.4411,86.2452,87.1888,89.6857,48.6012,40.6836,49.9108,50.0,50.0,49.9769,0
157,14.764348,0.092085,200,1,99.0298,104.0468,88.4308,86.244,87.1858,89.6866,48.5749,40.68,49.9095,50.0,50.0,49.9749,0
158,14.860261,0.095914,200,1,99.0196,104.0494,88.4385,86.2432,87.1853,89.6883,48.6068,40.6813,49.9121,50.0,50.0,49.9753,0
159,14.952301,0.09204,0,-1,99.0345,104.0311,88.4467,86.2437,87.1891,89.6901,48.6061,40.68,49.9131,50.0,50.0,49.9749,0
160,15.048254,0.095953,0,-1,99.0239,104.0299,88.4253,86.2445,87.1646,89.662,48.6071,40.7064,49.9111,50.0,50.0,49.9769,0
161,15.140283,0.092029,0,-1,86.9338,101.2145,85.1835,85.7186,85.2298,87.3271,50.0,40.9326,50.0,50.0,50.0,49.9844,0
162,15.23231,0.092027,200,1,86.9278,101.2155,85.1825,85.7147,85.2291,87.3267,50.0,40.9271,50.0,50.0,50.0,49.9847,0
163,15.328271,0.095961,200,1,86.941,101.1945,85.2032,85.7246,85.255,87.3477,50.0,40.9495,50.0,50.0,50.0,49.9847,0
164,15.420304,0.092032,200,1,99.0473,104.0349,88.445,86.2495,87.1896,89.6915,48.5996,40.7122,49.9072,50.0,50.0,49.9762,0
165,15.512334,0.092031,0,-1,99.0545,104.0665,88.4409,86.2477,87.1951,89.6986,48.596,40.6764,49.9111,50.0,50.0,49.9756,0
166,15.608301,0.095967,0,-1,98.9928,104.0621,88.4224,86.2462,87.1658,89.6658,48.6169,40.6637,49.9089,50.0,50.0,49.9753,0
167,15.700312,0.092011,0,-1,86.9223,101.1939,85.1849,85.7177,85.2383,87.3308,50.0,40.9554,50.0,50.0,50.0,49.9834,0
168,15.792362,0.09205,0,-1,86.9323,101.1928,85.1866,85.7172,85.2314,87.3273,50.0,40.9538,50.0,50.0,50.0,49.9837,0
169,15.88833,0.095968,0,-1,86.9516,101.2218,85.1894,85.7168,85.233,87.329,50.0,40.9225,50.0,50.0,50.0,49.9844,0
170,15.980341,0.092011,0,-1,86.9429,101.2321,85.1895,85.7266,85.234,87.324,50.0,40.9261,50.0,50.0,50.0,49.9847,0
171,16.076315,0.095974,200,1,86.9266,101.1848,85.1855,85.7159,85.2263,87.3215,50.0,40.9606,50.0,50.0,50.0,49.984,0
172,16.168337,0.092022,200,1,86.9347,101.177,85.1993,85.7174,85.2499,87.3501,50.0,40.9531,50.0,50.0,50.0,49.9847,0
173,16.26037,0.092033,200,1,99.0377,104.0599,88.4442,86.251,87.1951,89.6965,48.6012,40.6712,49.9121,50.0,50.0,49.9766,0
174,16.356331,0.09596,0,-1,99.0567,104.065,88.4481,86.2478,87.1917,89.6953,48.6149,40.6849,49.9118,50.0,50.0,49.9775,0
175,16.448343,0.092012,0,-1,99.0052,104.0206,88.4305,86.2423,87.1691,89.6659,48.6038,40.6982,49.9144,50.0,50.0,49.9775,0
