# timestamp: 20251101_180002
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 15.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
153,14.387259,0.092048,200,1,64.2431,104.045,23.624,87.0,140.0,0.0,0.0,0
154,14.483214,0.095955,200,1,64.2292,104.044,23.624,87.0,140.0,0.0,0.0,0
155,14.575236,0.092022,200,1,64.25,104.036,23.626,87.0,140.1,0.0,0.0,0
156,14.667276,0.09204,0,-1,64.2986,104.03,23.629,87.0,140.0,0.0,0.0,0
157,14.763221,0.095945,0,-1,65.1458,103.561,23.199,87.0,139.0,0.0,0.0,0
158,14.855245,0.092024,0,-1,76.8681,96.962,18.439,86.0,117.0,0.0,0.0,0
159,14.947277,0.092033,0,-1,76.8819,96.954,18.437,86.0,117.0,0.0,0.0,0
160,15.043253,0.095976,0,-1,76.8958,96.95,18.435,86.0,117.0,0.0,0.0,0
161,15.135261,0.092008,0,-1,76.8958,96.944,18.432,86.0,117.0,0.0,0.0,0
162,15.227369,0.092107,0,-1,76.9028,96.945,18.428,86.0,117.0,0.0,0.0,0
163,15.323308,0.095939,0,-1,76.8889,96.944,18.422,86.0,117.0,0.0,0.0,0
164,15.415327,0.092019,0,-1,76.9861,96.937,18.424,86.0,117.0,0.0,0.0,0
165,15.511339,0.096012,200,1,76.9375,96.936,18.424,86.0,117.0,0.0,0.0,0
166,15.603319,0.09198,200,1,76.3611,97.012,18.438,86.0,117.0,0.0,0.0,0
167,15.695353,0.092034,200,1,64.3194,104.029,23.618,87.0,140.0,0.0,0.0,0
168,15.791301,0.095948,200,1,64.3125,104.028,23.609,87.0,140.0,0.0,0.0,0
169,15.883331,0.092029,200,1,64.2083,104.019,23.613,87.0,140.0,0.0,0.0,0
170,15.975364,0.092034,200,1,64.2778,104.019,23.613,87.0,140.0,0.0,0.0,0
171,16.071312,0.095947,0,-1,64.3333,104.019,23.615,87.0,140.0,0.0,0.0,0
172,16.163352,0.09204,0,-1,64.7639,103.786,23.394,87.0,140.0,0.0,0.0,0
173,16.255376,0.092024,0,-1,76.8889,96.947,18.425,86.0,117.0,0.0,0.0,0
174,16.351354,0.095978,200,1,76.9097,96.938,18.425,86.0,117.0,0.0,0.0,0
175,16.44337,0.092016,200,1,76.3542,97.022,18.441,86.0,117.0,0.0,0.0,0
176,16.535448,0.092078,200,1,64.2153,104.027,23.614,87.0,140.0,0.0,0.0,0
177,16.631357,0.095909,200,1,64.2639,104.031,23.613,87.0,140.0,0.0,0.0,0
178,16.723392,0.092034,200,1,64.2917,104.021,23.616,87.0,140.0,0.0,0.0,0
179,16.819343,0.095952,200,1,64.2778,104.024,23.618,87.0,140.0,0.0,0.0,0
180,16.911367,0.092024,0,-1,64.2778,104.02,23.618,87.0,140.0,0.0,0.0,0
181,17.003456,0.092089,0,-1,64.9722,103.688,23.308,87.0,140.0,0.0,0.0,0
182,17.099376,0.095921,0,-1,76.8889,96.943,18.426,86.0,117.0,0.0,0.0,0
183,17.191393,0.092016,0,-1,76.8819,96.938,18.43,86.0,117.0,0.0,0.0,0
184,17.283449,0.092056,0,-1,76.9167,96.944,18.433,86.0,117.0,0.0,0.0,0
185,17.37939,0.09594,0,-1,76.875,96.946,18.428,86.0,117.0,0.0,0.0,0
186,17.471418,0.092028,0,-1,76.8958,96.945,18.428,86.0,117.0,0.0,0.0,0
187,17.563412,0.091994,0,-1,76.9028,96.945,18.429,86.0,117.0,0.0,0.0,0
188,17.659385,0.095973,0,-1,76.8958,96.949,18.437,86.0,117.0,0.0,0.0,0
189,17.75152,0.092135,0,-1,76.9097,96.945,18.433,86.0,117.0,0.0,0.0,0
190,17.847405,0.095885,0,-1,76.8889,96.948,18.432,86.0,117.0,0.0,0.0,0
191,17.939405,0.092,0,-1,76.9028,96.948,18.436,86.0,117.0,0.0,0.0,0
192,18.031445,0.09204,200,1,76.8889,96.943,18.436,86.0,117.0,0.0,0.0,0
193,18.127407,0.095962,200,1,76.3264,97.023,18.442,86.0,117.0,0.0,0.0,0
194,18.219431,0.092024,200,1,64.2917,104.026,23.62,87.0,140.0,0.0,0.0,0
195,18.311466,0.092035,200,1,64.2847,104.027,23.616,87.0,140.0,0.0,0.0,0
196,18.407442,0.095976,200,1,64.2639,104.022,23.61,87.0,140.0,0.0,0.0,0
197,18.499449,0.092007,200,1,64.2083,104.018,23.614,87.0,140.0,0.0,0.0,0
198,18.591479,0.09203,0,-1,64.3333,104.012,23.617,87.0,140.0,0.0,0.0,0
199,18.68743,0.095951,0,-1,65.7153,103.268,22.939,87.0,139.0,0.0,0.0,0
200,18.779453,0.092023,0,-1,76.9306,96.944,18.424,86.0,117.0,0.0,0.0,0
201,18.875433,0.09598,200,1,76.8819,96.938,18.422,86.0,117.0,0.0,0.0,0
202,18.967448,0.092015,200,1,76.3681,97.014,18.442,86.0,117.0,0.0,0.0,0
203,19.059479,0.092031,200,1,64.2986,104.022,23.615,87.0,140.0,0.0,0.0,0
204,19.155433,0.095955,0,-1,64.2569,104.03,23.617,87.0,140.0,0.0,0.0,0
205,19.247454,0.09202,0,-1,64.9028,103.735,23.349,87.0,140.0,0.0,0.0,0
206,19.3395,0.092046,0,-1,76.9236,96.938,18.428,86.0,117.0,0.0,0.0,0
207,19.435484,0.095984,200,1,76.9028,96.938,18.437,86.0,117.0,0.0,0.0,0
208,19.527513,0.092029,200,1,76.3542,97.023,18.443,86.0,117.0,0.0,0.0,0
209,19.619512,0.091999,200,1,64.3264,104.027,23.613,87.0,140.0,0.0,0.0,0
210,19.715462,0.09595,0,-1,64.3264,104.022,23.618,87.0,140.0,0.0,0.0,0
211,19.807501,0.092039,0,-1,64.9583,103.65,23.282,87.0,140.0,0.0,0.0,0
212,19.899591,0.09209,0,-1,76.9028,96.936,18.422,86.0,117.0,0.0,0.0,0
213,19.995495,0.095904,0,-1,76.9236,96.935,18.419,86.0,117.0,0.0,0.0,0
214,20.087529,0.092034,0,-1,76.9653,96.939,18.423,86.0,117.0,0.0,0.0,0
215,20.183499,0.095971,0,-1,76.9861,96.931,18.43,86.0,117.0,0.0,0.0,0
216,20.275531,0.092032,0,-1,76.9236,96.933,18.423,86.0,117.0,0.0,0.0,0
217,20.367554,0.092023,0,-1,76.9583,96.932,18.424,86.0,117.0,0.0,0.0,0
218,20.463521,0.095966,0,-1,76.9167,96.94,18.428,86.0,117.0,0.0,0.0,0
219,20.55554,0.092019,200,1,76.8958,96.942,18.435,86.0,117.0,0.0,0.0,0
220,20.64757,0.09203,200,1,76.3403,97.015,18.445,86.0,117.0,0.0,0.0,0
221,20.74353,0.09596,200,1,64.2847,104.017,23.625,87.0,140.0,0.0,0.0,0
222,20.835538,0.092008,0,-1,64.2361,104.025,23.617,87.0,140.0,0.0,0.0,0
223,20.927587,0.092049,0,-1,65.2917,103.483,23.128,87.0,139.0,0.0,0.0,0
224,21.023552,0.095965,0,-1,76.9375,96.941,18.432,86.0,117.0,0.0,0.0,0
225,21.115597,0.092045,0,-1,76.9306,96.931,18.434,86.0,117.0,0.0,0.0,0
226,21.211585,0.095988,0,-1,76.8958,96.943,18.439,86.0,117.0,0.0,0.0,0
227,21.303592,0.092007,0,-1,76.8889,96.945,18.434,86.0,117.0,0.0,0.0,0
228,21.395612,0.09202,200,1,76.8542,96.944,18.428,86.0,117.0,0.0,0.0,0
229,21.491583,0.095971,200,1,76.3611,97.022,18.444,86.0,117.0,0.0,0.0,0
230,21.583588,0.092005,200,1,64.2569,104.019,23.62,87.0,140.0,0.0,0.0,0
231,21.675607,0.092019,200,1,64.2986,104.019,23.619,87.0,140.0,0.0,0.0,0
232,21.77157,0.095963,200,1,64.2917,104.021,23.616,87.0,140.0,0.0,0.0,0
233,21.863574,0.092003,200,1,64.3125,104.022,23.617,87.0,140.0,0.0,0.0,0
234,21.955632,0.092058,0,-1,64.2292,104.014,23.616,87.0,140.0,0.0,0.0,0
235,22.051588,0.095956,0,-1,65.7083,103.257,22.938,87.0,139.0,0.0,0.0,0
236,22.143636,0.092048,0,-1,76.9097,96.938,18.429,86.0,117.0,0.0,0.0,0
237,22.239588,0.095952,200,1,76.9236,96.945,18.43,86.0,117.0,0.0,0.0,0
238,22.331604,0.092016,200,1,76.3403,97.023,18.451,86.0,117.0,0.0,0.0,0
239,22.42366,0.092057,200,1,64.3403,104.023,23.624,87.0,140.0,0.0,0.0,0
240,22.519659,0.095999,0,-1,64.3542,104.025,23.622,87.0,140.0,0.0,0.0,0
241,22.611698,0.092039,0,-1,64.7361,103.806,23.418,87.0,140.0,0.0,0.0,0
242,22.703703,0.092005,0,-1,76.9167,96.945,18.44,86.0,117.0,0.0,0.0,0
243,22.799659,0.095956,0,-1,76.9583,96.933,18.434,86.0,117.0,0.0,0.0,0
244,22.891679,0.09202,0,-1,76.8958,96.935,18.429,86.0,117.0,0.0,0.0,0
245,22.983706,0.092028,0,-1,76.9306,96.936,18.43,86.0,117.0,0.0,0.0,0
246,23.079669,0.095963,200,1,76.9028,96.947,18.431,86.0,117.0,0.0,0.0,0
247,23.171699,0.09203,200,1,76.3681,97.014,18.446,86.0,117.0,0.0,0.0,0
248,23.26767,0.095971,200,1,64.3194,104.015,23.621,87.0,140.0,0.0,0.0,0
249,23.359691,0.09202,0,-1,64.2639,104.014,23.615,87.0,140.0,0.0,0.0,0
250,23.451749,0.092059,0,-1,64.8542,103.717,23.346,87.0,140.0,0.0,0.0,0
251,23.547696,0.095947,0,-1,76.9236,96.941,18.43,86.0,117.0,0.0,0.0,0
252,23.639707,0.092011,200,1,76.9653,96.932,18.432,86.0,117.0,0.0,0.0,0
253,23.731741,0.092033,200,1,76.3889,97.019,18.45,86.0,117.0,0.0,0.0,0
254,23.827695,0.095954,200,1,64.3333,104.02,23.622,87.0,140.0,0.0,0.0,0
255,23.919725,0.092031,0,-1,64.2986,104.019,23.617,87.0,140.0,0.0,0.0,0
256,24.011759,0.092034,0,-1,65.0486,103.642,23.276,87.0,140.0,0.0,0.0,0
257,24.10774,0.09598,0,-1,76.9236,96.934,18.437,86.0,117.0,0.0,0.0,0
258,24.19975,0.092011,0,-1,76.9514,96.934,18.436,86.0,117.0,0.0,0.0,0
259,24.291797,0.092047,0,-1,76.9306,96.937,18.427,86.0,117.0,0.0,0.0,0
260,24.387733,0.095935,0,-1,76.9236,96.941,18.429,86.0,117.0,0.0,0.0,0
261,24.479792,0.09206,200,1,76.8889,96.935,18.432,86.0,117.0,0.0,0.0,0
262,24.575743,0.095951,200,1,76.3819,97.014,18.443,86.0,117.0,0.0,0.0,0
263,24.667759,0.092016,200,1,64.2639,104.018,23.618,87.0,140.0,0.0,0.0,0
264,24.759791,0.092032,0,-1,64.3333,104.026,23.613,87.0,140.0,0.0,0.0,0
265,24.855751,0.09596,0,-1,65.2153,103.529,23.168,87.0,139.0,0.0,0.0,0
266,24.947776,0.092025,0,-1,76.9444,96.937,18.429,86.0,117.0,0.0,0.0,0
267,25.039804,0.092027,200,1,76.9236,96.932,18.429,86.0,117.0,0.0,0.0,0
268,25.135774,0.09597,200,1,76.3056,97.023,18.447,86.0,117.0,0.0,0.0,0
269,25.227813,0.092039,200,1,64.3194,104.024,23.613,87.0,140.0,0.0,0.0,0
270,25.319872,0.092059,200,1,64.2778,104.014,23.615,87.0,140.0,0.0,0.0,0
271,25.415835,0.095963,200,1,64.3194,104.014,23.618,87.0,140.0,0.0,0.0,0
272,25.507851,0.092016,200,1,64.2778,104.01,23.614,87.0,140.0,0.0,0.0,0
273,25.603819,0.095968,0,-1,64.2639,104.016,23.61,87.0,140.0,0.0,0.0,0
274,25.695849,0.09203,0,-1,64.7014,103.832,23.442,87.0,140.0,0.0,0.0,0
275,25.787847,0.091998,0,-1,76.9444,96.928,18.429,86.0,117.0,0.0,0.0,0
276,25.883804,0.095957,200,1,76.9167,96.931,18.429,86.0,117.0,0.0,0.0,0
277,25.975819,0.092015,200,1,76.3819,97.014,18.441,86.0,117.0,0.0,0.0,0
278,26.067861,0.092042,200,1,64.3194,104.019,23.609,87.0,140.0,0.0,0.0,0
279,26.163829,0.095967,0,-1,64.3056,104.016,23.611,87.0,140.0,0.0,0.0,0
