# timestamp: 20251101_211508
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# light_col: 2
# light_channel: 2
# duration_s: 12.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
38,3.647753,0.095988,0,-1,87.528,100.9943,85.3356,85.8818,85.3018,87.3678,50.0,40.8766,49.9964,49.9102,50.0,49.9922,0
39,3.739764,0.092011,200,1,87.5154,100.9926,85.3356,85.884,85.2973,87.3589,50.0,40.8773,49.9964,49.9085,50.0,49.9902,0
40,3.831798,0.092034,200,1,87.5339,101.0052,85.347,85.9104,85.3212,87.7493,50.0,40.876,49.9967,49.9098,50.0,49.9893,0
41,3.927772,0.095974,200,1,92.3309,111.5451,86.9233,90.0346,86.5804,114.2608,48.8975,37.9948,49.9967,49.6956,49.7559,29.6995,0
42,4.019793,0.092022,0,-1,92.3307,111.552,86.9219,90.0366,86.5823,114.2622,48.8919,37.958,49.9967,49.7018,49.7565,29.6885,0
43,4.111819,0.092026,0,-1,92.2792,111.4697,86.9014,89.9771,86.5553,113.9355,48.901,38.0589,49.9971,49.6992,49.7598,29.7744,0
44,4.207788,0.095968,0,-1,87.5201,100.9963,85.334,85.8804,85.3023,87.3655,50.0,40.8789,49.9964,49.9089,50.0,49.9912,0
45,4.299811,0.092023,200,1,87.5334,100.993,85.3353,85.8813,85.3018,87.3644,50.0,40.8809,49.9967,49.9092,50.0,49.9906,0
46,4.391841,0.09203,200,1,87.5476,101.0005,85.3482,85.9078,85.3205,87.7559,50.0,40.8805,49.9961,49.9082,50.0,49.9896,0
47,4.487809,0.095968,200,1,92.3185,111.5485,86.919,90.0265,86.5743,114.2553,48.8997,37.9687,49.9967,49.6969,49.7546,29.6768,0
48,4.579822,0.092012,200,1,92.3109,111.5433,86.9183,90.0283,86.5734,114.2517,48.888,38.012,49.9964,49.7035,49.7581,29.6999,0
49,4.671872,0.09205,200,1,92.3137,111.5456,86.9148,90.0289,86.5765,114.2485,48.8893,37.9648,49.9964,49.7002,49.7568,29.696,0
50,4.767829,0.095958,200,1,92.3285,111.5475,86.9161,90.0271,86.5816,114.2543,48.8968,37.9893,49.9967,49.6976,49.7575,29.6924,0
51,4.859843,0.092014,0,-1,92.3316,111.5419,86.9184,90.0316,86.5805,114.2498,48.8913,37.9867,49.9961,49.6989,49.7559,29.7005,0
52,4.955828,0.095985,0,-1,92.2523,111.4183,86.8936,89.9505,86.5432,113.8199,48.9121,38.1107,49.9967,49.7054,49.763,29.8281,0
53,5.047843,0.092015,0,-1,87.5169,100.9931,85.3365,85.88,85.3046,87.3648,50.0,40.8802,49.9964,49.9089,50.0,49.9909,0
54,5.139881,0.092038,0,-1,87.5293,100.9963,85.3365,85.8876,85.3023,87.3617,50.0,40.8857,49.9967,49.9062,50.0,49.9912,0
55,5.235833,0.095952,0,-1,87.5435,100.9949,85.3398,85.8834,85.3113,87.3663,50.0,40.8708,49.9964,49.9095,50.0,49.9906,0
56,5.327842,0.09201,0,-1,87.543,100.9888,85.3384,85.8802,85.3058,87.3678,50.0,40.8747,49.9964,49.9079,50.0,49.9906,0
57,5.419889,0.092047,200,1,87.5186,100.9826,85.3337,85.8822,85.307,87.3676,50.0,40.8727,49.9967,49.9092,50.0,49.9886,0
58,5.515836,0.095946,200,1,87.5223,100.9907,85.3453,85.9018,85.3181,87.7558,50.0,40.8805,49.9967,49.9076,50.0,49.9899,0
59,5.607871,0.092035,200,1,92.3176,111.5344,86.9191,90.0272,86.5831,114.2546,48.8962,38.0023,49.9967,49.6973,49.752,29.6855,0
60,5.699907,0.092036,200,1,92.3363,111.5311,86.9205,90.0345,86.5817,114.2564,48.8923,37.9984,49.9964,49.6921,49.7575,29.6891,0
61,5.795891,0.095984,200,1,92.3154,111.5289,86.9178,90.032,86.5783,114.259,48.8962,38.0137,49.9967,49.6947,49.7552,29.6833,0
62,5.887899,0.092008,200,1,92.3085,111.5267,86.916,90.0261,86.5752,114.2536,48.891,38.0179,49.9964,49.693,49.7539,29.6771,0
63,5.983819,0.09592,200,1,92.3107,111.5178,86.9126,90.0274,86.5755,114.2558,48.8988,38.0104,49.9964,49.6927,49.752,29.7041,0
64,6.075853,0.092034,200,1,92.3223,111.5242,86.9198,90.0292,86.5773,114.2532,48.8923,38.0023,49.9964,49.6979,49.7523,29.7051,0
65,6.16786,0.092007,200,1,92.3236,111.5232,86.9187,90.0266,86.5791,114.2527,48.8955,37.9811,49.9967,49.6963,49.7601,29.6878,0
66,6.263849,0.095989,0,-1,92.3007,111.5087,86.9146,90.0274,86.5734,114.2489,48.8893,38.055,49.9967,49.6989,49.7555,29.6816,0
67,6.355848,0.091999,0,-1,92.2706,111.4398,86.8984,89.9739,86.5547,113.9101,48.9076,38.1126,49.9961,49.7035,49.7617,29.7861,0
68,6.447902,0.092054,0,-1,87.5233,100.9602,85.3372,85.882,85.3051,87.3667,50.0,40.8874,49.9967,49.9082,50.0,49.9919,0
69,6.543859,0.095958,200,1,87.5458,100.9634,85.3367,85.8839,85.3063,87.3696,50.0,40.8779,49.9964,49.9072,50.0,49.9906,0
70,6.635883,0.092023,200,1,87.5348,100.9631,85.3488,85.9067,85.3206,87.7597,50.0,40.8714,49.9964,49.9076,50.0,49.9863,0
71,6.727921,0.092038,200,1,92.3039,111.5052,86.9101,90.0247,86.577,114.2526,48.887,38.0319,49.9964,49.6943,49.7581,29.6934,0
72,6.823884,0.095963,0,-1,92.3032,111.5024,86.9161,90.0273,86.5759,114.2512,48.889,38.0088,49.9961,49.6947,49.7588,29.7048,0
73,6.915883,0.091999,0,-1,92.2693,111.3957,86.8983,89.961,86.5547,113.8632,48.901,38.1663,49.9967,49.7002,49.7601,29.806,0
74,7.011879,0.095996,0,-1,87.5503,100.9591,85.3406,85.8869,85.3107,87.3815,50.0,40.8783,49.9961,49.9072,50.0,49.9896,0
75,7.103891,0.092012,0,-1,87.5192,100.9541,85.3395,85.882,85.3051,87.3731,50.0,40.8776,49.9967,49.9076,50.0,49.9893,0
76,7.195945,0.092054,0,-1,87.5162,100.9552,85.3339,85.881,85.3055,87.3719,50.0,40.8822,49.9967,49.9072,50.0,49.9906,0
77,7.291902,0.095957,0,-1,87.5185,100.9457,85.3335,85.8875,85.3086,87.3771,50.0,40.8779,49.9964,49.9059,50.0,49.9912,0
78,7.383929,0.092027,0,-1,87.5461,100.9503,85.3398,85.8873,85.3046,87.3756,50.0,40.8734,49.9967,49.9046,50.0,49.9899,0
79,7.475948,0.092019,0,-1,87.5385,100.9387,85.3351,85.8818,85.3078,87.3687,50.0,40.876,49.9964,49.9056,50.0,49.9896,0
80,7.571914,0.095965,0,-1,87.5158,100.935,85.3328,85.8885,85.302,87.3658,50.0,40.8783,49.9967,49.9066,50.0,49.9902,0
81,7.663935,0.092022,200,1,87.5152,100.9436,85.3335,85.8817,85.3006,87.3622,50.0,40.8757,49.9964,49.9069,50.0,49.9899,0
82,7.755978,0.092043,200,1,87.5303,100.9481,85.3434,85.9059,85.3215,87.7677,50.0,40.8708,49.9967,49.9056,50.0,49.9873,0
83,7.851924,0.095946,200,1,92.3249,111.4995,86.9179,90.0256,86.5797,114.246,48.8984,38.027,49.9967,49.6901,49.7555,29.6966,0
84,7.943934,0.09201,0,-1,92.3153,111.4982,86.9175,90.0311,86.5769,114.2467,48.8991,38.0394,49.9964,49.6885,49.7568,29.6842,0
85,8.035973,0.092039,0,-1,92.2083,111.2843,86.8792,89.9142,86.5346,113.6575,48.9206,38.2744,49.9967,49.7057,49.7637,29.8698,0
86,8.131905,0.095932,0,-1,87.5161,100.945,85.3373,85.8866,85.3014,87.3628,50.0,40.8701,49.9967,49.9056,50.0,49.9906,0
87,8.223949,0.092044,200,1,87.5312,100.9489,85.337,85.8845,85.3083,87.3672,50.0,40.8734,49.9967,49.9062,50.0,49.9909,0
88,8.319926,0.095977,200,1,87.5479,100.9609,85.3471,85.9061,85.3162,87.7726,50.0,40.8675,49.9967,49.9053,50.0,49.9893,0
89,8.41196,0.092034,200,1,92.3025,111.5029,86.9151,90.025,86.5741,114.25,48.8997,38.0251,49.9967,49.6973,49.7572,29.6882,0
90,8.503966,0.092006,200,1,92.3004,111.5064,86.9151,90.0333,86.572,114.2448,48.8958,38.0326,49.9958,49.6904,49.7572,29.6953,0
91,8.599924,0.095958,200,1,92.3108,111.5116,86.9154,90.0275,86.5704,114.2441,48.8861,37.9857,49.9967,49.6953,49.7555,29.6917,0
92,8.691947,0.092023,200,1,92.3235,111.516,86.9196,90.0296,86.5815,114.2446,48.8994,37.998,49.9967,49.6911,49.7568,29.6999,0
93,8.783977,0.09203,200,1,92.3127,111.5194,86.9155,90.0277,86.5766,114.2481,48.8949,38.0156,49.9964,49.6911,49.7578,29.6986,0
94,8.879957,0.09598,200,1,92.2968,111.5172,86.9143,90.0289,86.5748,114.2488,48.8997,38.0042,49.9964,49.6934,49.7562,29.694,0
95,8.971967,0.09201,200,1,92.3001,111.5203,86.9131,90.0306,86.5707,114.2436,48.8978,37.999,49.9967,49.6924,49.7542,29.7077,0
96,9.063999,0.092032,0,-1,92.3112,111.5193,86.9134,90.0283,86.5727,114.2412,48.8945,38.0215,49.9964,49.696,49.7575,29.7057,0
97,9.159958,0.09596,0,-1,92.1509,111.1479,86.8505,89.8386,86.5178,113.3319,48.944,38.3695,49.9967,49.7152,49.7679,29.9541,0
98,9.251999,0.092041,0,-1,87.5239,100.9768,85.3372,85.8846,85.3064,87.3684,50.0,40.8757,49.9967,49.9082,50.0,49.9899,0
99,9.347966,0.095967,0,-1,87.5139,100.9716,85.3358,85.8826,85.3063,87.3651,50.0,40.8711,49.9967,49.9076,50.0,49.9906,0
100,9.440007,0.092041,0,-1,87.5234,100.9809,85.3363,85.8865,85.3035,87.3621,50.0,40.875,49.9964,49.9079,50.0,49.9915,0
101,9.531997,0.09199,0,-1,87.546,100.977,85.3409,85.8877,85.3045,87.3663,50.0,40.874,49.9967,49.9059,50.0,49.9906,0
102,9.627985,0.095988,200,1,87.5397,100.9793,85.3402,85.8859,85.3082,87.3662,50.0,40.8763,49.9967,49.9069,50.0,49.9912,0
103,9.720005,0.09202,200,1,87.5217,100.9821,85.3453,85.9067,85.3141,87.7477,50.0,40.877,49.9964,49.9085,50.0,49.9893,0
104,9.812036,0.092031,200,1,92.3044,111.5198,86.9193,90.0279,86.5721,114.2483,48.8874,37.9948,49.9967,49.6979,49.7549,29.7002,0
105,9.908002,0.095967,200,1,92.313,111.5161,86.913,90.0268,86.5747,114.2471,48.8929,38.0091,49.9967,49.6943,49.7581,29.7035,0
106,10.000018,0.092015,200,1,92.3308,111.5239,86.9181,90.0277,86.5825,114.2441,48.8958,37.9577,49.9967,49.6921,49.7588,29.6986,0
107,10.092056,0.092038,200,1,92.3112,111.5181,86.9175,90.0268,86.5768,114.2428,48.8932,37.9476,49.9967,49.7018,49.7588,29.6986,0
108,10.188033,0.095978,0,-1,92.2944,111.5129,86.9151,90.0283,86.5718,114.241,48.8955,38.0231,49.9964,49.6969,49.7591,29.6969,0
109,10.280038,0.092005,0,-1,92.2498,111.4056,86.888,89.9549,86.5439,113.8382,48.9128,38.1286,49.9964,49.7038,49.7591,29.8105,0
110,10.376023,0.095985,0,-1,87.5327,100.9742,85.3408,85.8883,85.3065,87.3639,50.0,40.874,49.9967,49.9092,50.0,49.9906,0
111,10.468053,0.09203,200,1,87.5446,100.9674,85.3423,85.8815,85.3018,87.3602,50.0,40.8721,49.9967,49.9072,50.0,49.9906,0
112,10.560066,0.092014,200,1,87.5213,100.9741,85.3398,85.9011,85.3164,87.756,50.0,40.874,49.9967,49.9089,50.0,49.988,0
113,10.656029,0.095963,200,1,92.2984,111.5084,86.9147,90.0179,86.5735,114.2418,48.8988,38.0394,49.9961,49.6973,49.7549,29.7109,0
114,10.748056,0.092027,200,1,92.3083,111.5099,86.9147,90.0214,86.5706,114.242,48.8949,38.016,49.9964,49.6992,49.7585,29.6885,0
115,10.840086,0.09203,200,1,92.3227,111.5179,86.9183,90.0245,86.5753,114.2385,48.8919,37.9876,49.9964,49.694,49.7572,29.7035,0
116,10.93605,0.095964,200,1,92.3173,111.5141,86.9161,90.0218,86.5731,114.2452,48.8936,37.9967,49.9967,49.693,49.7572,29.695,0
117,11.028103,0.092054,0,-1,92.295,111.5064,86.9164,90.0253,86.5725,114.2359,48.8988,38.0273,49.9964,49.6914,49.7565,29.6986,0
118,11.120116,0.092012,0,-1,92.2431,111.3889,86.8871,89.943,86.5445,113.8131,48.9043,38.1484,49.9967,49.7067,49.762,29.8281,0
119,11.216081,0.095965,0,-1,87.5255,100.9655,85.3395,85.88,85.3064,87.3566,50.0,40.8799,49.9964,49.9092,50.0,49.9912,0
120,11.308117,0.092037,200,1,87.5395,100.9702,85.3394,85.8849,85.3049,87.3624,50.0,40.875,49.9961,49.9111,50.0,49.9912,0
121,11.400198,0.092081,200,1,87.5246,100.9776,85.346,85.9035,85.3151,87.7458,50.0,40.8685,49.9961,49.9098,50.0,49.9896,0
122,11.49613,0.095931,200,1,92.2924,111.5045,86.9132,90.0217,86.5739,114.2349,48.8971,38.0036,49.9964,49.6921,49.7539,29.6898,0
123,11.588146,0.092017,0,-1,92.2965,111.5081,86.9142,90.0193,86.5724,114.2329,48.8883,37.9759,49.9967,49.6934,49.7568,29.7005,0
124,11.684112,0.095966,0,-1,92.2492,111.3685,86.8856,89.936,86.5428,113.7649,48.9124,38.1416,49.9967,49.7025,49.763,29.8187,0
125,11.776131,0.092019,0,-1,87.5429,100.9655,85.3363,85.8763,85.3048,87.3611,50.0,40.8711,49.9961,49.9108,50.0,49.9909,0
126,11.868158,0.092027,200,1,87.5108,100.9674,85.3337,85.8788,85.3008,87.3581,50.0,40.8796,49.9967,49.9095,50.0,49.9896,0
127,11.964118,0.09596,200,1,87.5192,100.976,85.3438,85.901,85.3209,87.7589,50.0,40.876,49.9964,49.9092,50.0,49.9899,0
128,12.056142,0.092024,200,1,92.3108,111.51,86.9177,90.0262,86.572,114.2346,48.8988,38.054,49.9967,49.7005,49.7591,29.6901,0
129,12.148187,0.092045,0,-1,92.3259,111.5191,86.9191,90.023,86.5758,114.2399,48.8942,37.96,49.9967,49.6966,49.7575,29.6989,0
130,12.244144,0.095957,0,-1,92.2235,111.3259,86.8819,89.9149,86.5368,113.6701,48.9193,38.1911,49.9964,49.71,49.763,29.874,0
131,12.336159,0.092015,0,-1,87.5162,100.9797,85.3351,85.8783,85.3017,87.3556,50.0,40.8757,49.9967,49.9121,50.0,49.9909,0
132,12.428222,0.092063,0,-1,87.5177,100.9934,85.3339,85.8848,85.3073,87.3562,50.0,40.8776,49.9964,49.9102,50.0,49.9919,0
133,12.524155,0.095933,0,-1,87.5283,101.0055,85.3372,85.8826,85.3071,87.3659,50.0,40.8783,49.9964,49.9111,50.0,49.9909,0
134,12.6162,0.092044,0,-1,87.5454,100.9956,85.3422,85.8791,85.3027,87.3622,50.0,40.8783,49.9964,49.9111,50.0,49.9915,0
135,12.712166,0.095966,200,1,87.5285,100.9972,85.3339,85.8778,85.304,87.3518,50.0,40.876,49.9961,49.9118,50.0,49.9906,0
136,12.804174,0.092008,200,1,87.5174,100.9994,85.3395,85.9018,85.3154,87.7245,50.0,40.8711,49.9967,49.9111,50.0,49.9883,0
137,12.896223,0.092049,200,1,92.3082,111.5422,86.9144,90.0273,86.5698,114.2407,48.9014,37.9857,49.9961,49.6937,49.7523,29.71,0
138,12.992171,0.095948,0,-1,92.3241,111.5389,86.9172,90.0254,86.5764,114.2423,48.8971,37.9915,49.9964,49.6953,49.7562,29.6875,0
139,13.084179,0.092008,0,-1,92.3034,111.4943,86.9097,89.9826,86.5634,113.9624,48.8975,38.0306,49.9964,49.6995,49.7604,29.7533,0
140,13.176226,0.092047,0,-1,87.5247,100.9988,85.3387,85.8813,85.3044,87.3581,50.0,40.8766,49.9967,49.9111,50.0,49.9919,0
141,13.272194,0.095968,0,-1,87.5168,101.0096,85.3289,85.8791,85.3001,87.3525,50.0,40.875,49.9964,49.9108,50.0,49.9915,0
142,13.364212,0.092018,0,-1,87.5326,101.0144,85.3351,85.8826,85.3032,87.3615,50.0,40.8753,49.9967,49.9098,50.0,49.9912,0
143,13.456261,0.092049,0,-1,87.5479,101.0169,85.3399,85.8809,85.3072,87.3636,50.0,40.8802,49.9967,49.9102,50.0,49.9906,0
144,13.552213,0.095952,200,1,87.5354,101.0202,85.3338,85.8787,85.3069,87.3567,50.0,40.8766,49.9967,49.9095,50.0,49.9899,0
145,13.644232,0.092019,200,1,87.5202,101.0253,85.3417,85.9057,85.3164,87.7303,50.0,40.8799,49.9964,49.9111,50.0,49.9899,0
146,13.740208,0.095976,200,1,92.301,111.5624,86.9163,90.0247,86.5751,114.237,48.9023,37.9482,49.9964,49.6989,49.7549,29.6934,0
147,13.832214,0.092006,0,-1,92.3218,111.5589,86.9214,90.0325,86.5801,114.2416,48.8903,37.974,49.9967,49.696,49.7559,29.6761,0
148,13.92426,0.092046,0,-1,92.2964,111.4884,86.9033,89.9721,86.5597,113.9142,48.9014,38.0156,49.9967,49.7038,49.765,29.7904,0
149,14.020227,0.095967,0,-1,87.5306,101.0413,85.3381,85.887,85.3053,87.3587,50.0,40.8802,49.9967,49.9089,50.0,49.9909,0
150,14.11224,0.092013,200,1,87.5222,101.0439,85.3347,85.8857,85.3029,87.3562,50.0,40.877,49.9964,49.9085,50.0,49.9902,0
151,14.204273,0.092033,200,1,87.5319,101.0296,85.3402,85.9043,85.3187,87.7438,50.0,40.8815,49.9967,49.9095,50.0,49.9906,0
152,14.30028,0.096008,200,1,92.3292,111.5527,86.9242,90.0291,86.5769,114.2364,48.8981,37.931,49.9964,49.694,49.7539,29.6898,0
153,14.392277,0.091997,200,1,92.3284,111.5598,86.9196,90.0318,86.5783,114.2364,48.89,37.9294,49.9967,49.6995,49.7604,29.6969,0
154,14.484322,0.092045,200,1,92.3058,111.5594,86.9171,90.0293,86.574,114.2371,48.8968,37.944,49.9967,49.6973,49.7594,29.6846,0
155,14.580258,0.095936,200,1,92.3032,111.5583,86.916,90.0235,86.5812,114.2374,48.8923,37.9557,49.9964,49.696,49.7585,29.6969,0
156,14.672281,0.092023,200,1,92.3186,111.5662,86.919,90.0281,86.5778,114.235,48.8913,37.9567,49.9967,49.6976,49.7575,29.6966,0
157,14.764344,0.092064,200,1,92.334,111.5757,86.9212,90.0313,86.5799,114.2383,48.8913,37.9173,49.9967,49.6973,49.7549,29.7038,0
158,14.860279,0.095935,200,1,92.3172,111.5747,86.9135,90.0257,86.5723,114.234,48.8981,37.9355,49.9967,49.6963,49.7604,29.6995,0
159,14.952306,0.092027,200,1,92.3015,111.5799,86.915,90.0258,86.5733,114.2383,48.8965,37.932,49.9967,49.7005,49.7552,29.6989,0
160,15.048263,0.095957,200,1,92.3061,111.5691,86.9204,90.0311,86.5698,114.2353,48.8942,37.9059,49.9961,49.7008,49.7565,29.708,0
161,15.140288,0.092025,200,1,92.3195,111.5651,86.9156,90.0265,86.5761,114.2358,48.8981,37.9264,49.9964,49.6973,49.7607,29.6898,0
162,15.232328,0.09204,200,1,92.3235,111.5611,86.9191,90.0247,86.5783,114.2348,48.8988,37.9186,49.9964,49.6973,49.7568,29.6901,0
163,15.328325,0.095997,200,1,92.3057,111.558,86.9135,90.0251,86.5738,114.2305,48.8968,37.9518,49.9967,49.696,49.7591,29.693,0
164,15.420336,0.092011,200,1,92.2962,111.5485,86.9112,90.0227,86.5719,114.226,48.8981,37.9596,49.9961,49.7002,49.7607,29.7194,0
165,15.512359,0.092023,0,-1,92.3161,111.5505,86.9132,90.0271,86.5703,114.2271,48.8988,37.9707,49.9964,49.6982,49.752,29.6947,0
166,15.60831,0.095951,0,-1,92.2348,111.3394,86.8817,89.9093,86.533,113.6357,48.9219,38.166,49.9964,49.708,49.7666,29.8691,0
167,15.700322,0.092012,0,-1,87.5417,101.0118,85.339,85.882,85.3111,87.3554,50.0,40.8757,49.9967,49.9095,50.0,49.9922,0
168,15.792369,0.092047,0,-1,87.5202,100.9991,85.3388,85.8828,85.3009,87.3555,50.0,40.8844,49.9967,49.9105,50.0,49.9893,0
169,15.888336,0.095968,0,-1,87.5235,100.995,85.3348,85.8826,85.3006,87.3537,50.0,40.8786,49.9964,49.9108,50.0,49.9915,0
170,15.980359,0.092022,0,-1,87.5361,100.9946,85.3396,85.8833,85.3051,87.3532,50.0,40.8796,49.9964,49.9098,50.0,49.9932,0
171,16.076362,0.096003,200,1,87.5466,100.988,85.3384,85.8816,85.3067,87.3614,50.0,40.875,49.9964,49.9102,50.0,49.9915,0
