# timestamp: 20251101_164803
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 50
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
164,15.415659,0.09203,0,-1,0.0,86.206,3.864,84.0,89.0,0.0,0.0,0
165,15.511631,0.095973,0,-1,0.0,86.2,3.857,84.0,89.0,0.0,0.0,0
166,15.603635,0.092004,0,-1,0.0,86.201,3.854,84.0,89.0,0.0,0.0,0
167,15.695684,0.092049,0,-1,0.0,86.202,3.858,84.0,89.0,0.0,0.0,0
168,15.791632,0.095948,200,1,0.0,86.206,3.861,84.0,89.0,0.0,0.0,0
169,15.883669,0.092038,200,1,0.0,86.336,3.87,84.0,89.0,0.0,0.0,0
170,15.975711,0.092042,200,1,0.0,106.073,25.487,86.0,135.0,0.0,0.0,0
171,16.071664,0.095953,200,1,0.0,106.074,25.481,86.0,135.0,0.0,0.0,0
172,16.163691,0.092027,200,1,0.0,106.069,25.47,86.0,135.0,0.0,0.0,0
173,16.255716,0.092025,200,1,0.0,106.07,25.472,86.0,135.0,0.0,0.0,0
174,16.351694,0.095978,200,1,0.0,106.072,25.483,86.0,135.0,0.0,0.0,0
175,16.443712,0.092017,200,1,0.0,106.066,25.478,86.0,135.0,0.0,0.0,0
176,16.535758,0.092046,200,1,0.0,106.067,25.466,86.0,135.0,0.0,0.0,0
177,16.631671,0.095914,0,-1,0.0,106.065,25.472,86.0,135.0,0.0,0.0,0
178,16.72371,0.092039,0,-1,0.0,105.511,25.172,86.0,134.0,0.0,0.0,0
179,16.819708,0.095997,0,-1,0.0,86.212,3.869,84.0,89.0,0.0,0.0,0
180,16.911697,0.09199,0,-1,0.0,86.207,3.872,84.0,89.0,0.0,0.0,0
181,17.003763,0.092066,0,-1,0.0,86.204,3.867,84.0,89.0,0.0,0.0,0
182,17.099686,0.095922,0,-1,0.0,86.209,3.866,84.0,89.0,0.0,0.0,0
183,17.1917,0.092014,0,-1,0.0,86.208,3.871,84.0,89.0,0.0,0.0,0
184,17.283744,0.092044,0,-1,0.0,86.205,3.869,84.0,89.0,0.0,0.0,0
185,17.379697,0.095953,0,-1,0.0,86.204,3.863,84.0,89.0,0.0,0.0,0
186,17.471736,0.092039,200,1,0.0,86.207,3.87,84.0,89.0,0.0,0.0,0
187,17.563761,0.092026,200,1,0.0,86.359,3.89,84.0,89.0,0.0,0.0,0
188,17.65972,0.095959,200,1,0.0,106.073,25.474,86.0,135.0,0.0,0.0,0
189,17.75174,0.092019,200,1,0.0,106.073,25.484,86.0,135.0,0.0,0.0,0
190,17.847714,0.095974,200,1,0.0,106.073,25.484,86.0,135.0,0.0,0.0,0
191,17.939726,0.092012,200,1,0.0,106.069,25.471,86.0,135.0,0.0,0.0,0
192,18.031769,0.092043,0,-1,0.0,106.066,25.471,86.0,135.0,0.0,0.0,0
193,18.127706,0.095937,0,-1,0.0,105.217,25.002,86.0,133.0,0.0,0.0,0
194,18.21974,0.092034,0,-1,0.0,86.205,3.859,84.0,89.0,0.0,0.0,0
195,18.311797,0.092057,0,-1,0.0,86.21,3.868,84.0,89.0,0.0,0.0,0
196,18.407756,0.09596,0,-1,0.0,86.209,3.867,84.0,89.0,0.0,0.0,0
197,18.499783,0.092026,0,-1,0.0,86.207,3.86,84.0,89.0,0.0,0.0,0
198,18.591821,0.092039,0,-1,0.0,86.213,3.856,84.0,89.0,0.0,0.0,0
199,18.687782,0.095961,0,-1,0.0,86.212,3.86,84.0,89.0,0.0,0.0,0
200,18.779792,0.09201,0,-1,0.0,86.211,3.868,84.0,89.0,0.0,0.0,0
201,18.875778,0.095987,200,1,0.0,86.211,3.872,84.0,89.0,0.0,0.0,0
202,18.967775,0.091997,200,1,0.0,86.353,3.887,84.0,89.0,0.0,0.0,0
203,19.059827,0.092052,200,1,0.0,106.07,25.474,86.0,135.0,0.0,0.0,0
204,19.155789,0.095962,0,-1,0.0,106.07,25.476,86.0,135.0,0.0,0.0,0
205,19.247809,0.09202,0,-1,0.0,105.694,25.273,86.0,134.0,0.0,0.0,0
206,19.339844,0.092035,0,-1,0.0,86.208,3.867,84.0,89.0,0.0,0.0,0
207,19.435813,0.095969,200,1,0.0,86.207,3.863,84.0,89.0,0.0,0.0,0
208,19.527828,0.092015,200,1,0.0,86.351,3.879,84.0,89.0,0.0,0.0,0
209,19.619849,0.092021,200,1,0.0,106.082,25.485,86.0,135.0,0.0,0.0,0
210,19.715811,0.095962,200,1,0.0,106.076,25.479,86.0,135.0,0.0,0.0,0
211,19.807847,0.092036,200,1,0.0,106.075,25.468,86.0,135.0,0.0,0.0,0
212,19.90382,0.095973,200,1,0.0,106.073,25.485,86.0,135.0,0.0,0.0,0
