# timestamp: 20251101_194809
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF1
# light_col: 1
# light_channel: 5
# duration_s: 12.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
100,9.435619,0.091997,0,-1,103.5879,116.9632,90.0254,88.1841,91.4787,96.2483,40.7308,24.0036,47.8962,49.7314,46.3118,44.5859,0
101,9.527658,0.092039,0,-1,88.9022,111.1385,85.9898,86.9825,85.8803,89.9764,50.0,34.6995,49.999,49.8923,50.0,49.9222,0
102,9.623654,0.095996,0,-1,88.9021,111.1443,85.9905,86.9842,85.8788,89.9707,50.0,34.6803,49.9984,49.8932,50.0,49.9196,0
103,9.715637,0.091982,0,-1,88.9068,111.1358,85.9962,86.9883,85.8794,89.9777,50.0,34.6878,49.9987,49.8919,50.0,49.9183,0
104,9.807668,0.092032,0,-1,88.8989,111.1382,85.9891,86.9872,85.8772,89.9812,50.0,34.6992,49.999,49.8939,50.0,49.9219,0
105,9.903644,0.095976,0,-1,88.897,111.1385,85.9899,86.9868,85.879,89.9744,50.0,34.6572,49.999,49.8939,50.0,49.9232,0
106,9.995677,0.092033,0,-1,88.9009,111.1393,85.9894,86.9834,85.8762,89.9776,50.0,34.6491,49.9987,49.891,50.0,49.9229,0
107,10.09164,0.095963,0,-1,88.8991,111.1458,85.9932,86.9839,85.875,89.9769,50.0,34.6484,49.9977,49.8932,50.0,49.9258,0
108,10.183671,0.092031,0,-1,88.899,111.1546,85.9855,86.9871,85.8791,89.9839,50.0,34.6429,49.9993,49.89,50.0,49.9219,0
109,10.275685,0.092015,0,-1,88.8916,111.1587,85.9898,86.9893,85.8807,89.9724,50.0,34.6042,49.9984,49.8893,50.0,49.9222,0
110,10.371657,0.095972,0,-1,88.8903,111.1668,85.9929,86.9899,85.8736,89.974,50.0,34.6012,49.9993,49.8949,50.0,49.9189,0
111,10.463677,0.09202,0,-1,88.896,111.1722,85.9924,86.9912,85.8778,89.9749,50.0,34.5742,49.9987,49.8939,50.0,49.9202,0
112,10.555695,0.092018,0,-1,88.8953,111.1766,85.9912,86.9898,85.8801,89.9797,50.0,34.5648,49.9984,49.8923,50.0,49.9209,0
113,10.651676,0.095981,0,-1,88.8986,111.1825,85.9842,86.9854,85.8803,89.9789,50.0,34.6162,49.999,49.8913,50.0,49.9199,0
